"date","nform","inflow","key","value"
2017-08-02,"o2",11.5,"p2",7.8
2017-08-07,"o2",12.5,"p2",7.8
2017-08-09,"o2",10.8,"p2",7.7
2017-08-14,"o2",11.1,"p2",6.9
2017-08-16,"o2",12.1,"p2",7.7
2017-08-18,"o2",10.9,"p2",7.7
2017-08-21,"o2",13.1,"p2",9.5
2017-08-23,"o2",12,"p2",9
2017-08-25,"o2",12.3,"p2",8.8
2017-08-28,"o2",11.5,"p2",7.9
2017-08-30,"o2",12.7,"p2",9.1
2017-09-01,"o2",12.5,"p2",8.9
2017-09-04,"o2",12,"p2",7.8
2017-09-06,"o2",10.1,"p2",8.6
2016-04-13,"sat",95,"p2",90
2016-04-14,"sat",94,"p2",85
2016-04-15,"sat",95,"p2",81
2016-04-18,"sat",96,"p2",85
2016-04-19,"sat",95,"p2",88
2016-04-20,"sat",104,"p2",93
2016-04-21,"sat",82,"p2",73
2016-04-22,"sat",84,"p2",67
2016-04-25,"sat",83,"p2",81
2016-04-26,"sat",87,"p2",90
2016-04-27,"sat",85,"p2",82
2016-04-28,"sat",88,"p2",77
2016-04-29,"sat",84,"p2",78
2016-05-02,"sat",100,"p2",72
2016-05-04,"sat",107,"p2",72
2016-05-05,"sat",115,"p2",73
2016-05-06,"sat",85,"p2",66
2016-05-09,"sat",87,"p2",77
2016-05-10,"sat",86,"p2",80
2016-05-11,"sat",96,"p2",78
2016-05-12,"sat",95,"p2",77
2016-05-13,"sat",102,"p2",82
2016-05-16,"sat",106,"p2",83
2016-05-17,"sat",103,"p2",84
2016-05-18,"sat",100,"p2",86
2016-05-19,"sat",99,"p2",89
2016-05-23,"sat",97,"p2",85
2016-05-24,"sat",104,"p2",91
2016-05-25,"sat",99,"p2",85
2016-05-27,"sat",93,"p2",78
2016-05-30,"sat",103,"p2",82
2016-05-31,"sat",102,"p2",89
2016-06-01,"sat",103,"p2",84
2016-06-02,"sat",107,"p2",76
2016-06-03,"sat",102,"p2",67
2016-06-07,"sat",102,"p2",86
2016-06-08,"sat",108,"p2",78
2016-06-09,"sat",103,"p2",67
2016-06-10,"sat",105,"p2",69
2016-06-13,"sat",104,"p2",68
2016-06-14,"sat",105,"p2",77
2016-06-15,"sat",101,"p2",75
2016-06-16,"sat",95,"p2",52
2016-06-17,"sat",94,"p2",62
2016-06-20,"sat",91,"p2",64
2016-06-21,"sat",103,"p2",64
2016-07-01,"sat",108,"p2",83
2016-07-11,"sat",92,"p2",82
2016-07-20,"sat",95,"p2",87
2016-08-09,"sat",98,"p2",79
2016-08-30,"sat",88,"p2",72
2016-08-31,"sat",93,"p2",65
2016-09-01,"sat",89,"p2",66
2016-09-02,"sat",84,"p2",65
2016-09-16,"sat",85,"p2",64
2016-09-19,"sat",93,"p2",60
2016-09-20,"sat",90,"p2",65
2016-09-22,"sat",87,"p2",66
2016-09-23,"sat",84,"p2",66
2016-09-26,"sat",89,"p2",66
2016-09-27,"sat",89,"p2",71
2016-09-28,"sat",84,"p2",67
2016-09-29,"sat",81,"p2",64
2016-09-30,"sat",84,"p2",69
2016-10-03,"sat",91,"p2",66
2016-10-05,"sat",85,"p2",62
2016-10-06,"sat",85,"p2",65
2016-10-07,"sat",85,"p2",68
2016-10-10,"sat",100,"p2",70
2016-10-12,"sat",83,"p2",68
2016-10-14,"sat",69,"p2",53
2016-10-17,"sat",107,"p2",74
2016-10-19,"sat",106,"p2",73
2016-10-24,"sat",104,"p2",71
2016-10-26,"sat",100,"p2",71
2016-10-28,"sat",92,"p2",64
2016-10-31,"sat",96,"p2",74
2016-11-02,"sat",100,"p2",64
2016-11-04,"sat",96,"p2",54
2016-11-07,"sat",98,"p2",68
2016-11-14,"sat",98,"p2",66
2016-11-18,"sat",107,"p2",94
2016-11-21,"sat",104,"p2",91
2016-11-26,"sat",111,"p2",84
2016-11-28,"sat",109,"p2",90
2016-12-02,"sat",103,"p2",93
2016-12-05,"sat",105,"p2",89
2016-12-08,"sat",112,"p2",104
2016-12-13,"sat",107,"p2",92
2016-12-16,"sat",105,"p2",91
2016-12-21,"sat",102,"p2",88
2016-12-29,"sat",106,"p2",91
2017-01-02,"sat",119,"p2",98
2017-01-05,"sat",93,"p2",87
2017-01-10,"sat",121,"p2",95
2017-01-16,"sat",121,"p2",92
2017-01-18,"sat",102,"p2",88
2017-01-20,"sat",103,"p2",85
2017-01-23,"sat",106,"p2",86
2017-01-25,"sat",104,"p2",86
2017-02-01,"sat",102,"p2",80
2017-02-03,"sat",95,"p2",78
2017-02-06,"sat",109,"p2",91
2017-02-08,"sat",102,"p2",84
2017-02-10,"sat",108,"p2",78
2017-02-13,"sat",105,"p2",80
2017-02-15,"sat",105,"p2",82
2017-02-21,"sat",113,"p2",65
2017-02-24,"sat",99,"p2",74
2017-02-27,"sat",100,"p2",74
2017-03-01,"sat",96,"p2",68
2017-03-03,"sat",104,"p2",63
2017-03-06,"sat",118,"p2",80
2017-03-10,"sat",117,"p2",67
2017-03-13,"sat",131,"p2",83
2017-03-15,"sat",103,"p2",56
2017-03-17,"sat",94,"p2",48
2017-03-20,"sat",133,"p2",76
2017-03-22,"sat",110,"p2",59
2017-03-24,"sat",91,"p2",58
2017-03-27,"sat",133,"p2",98
2017-03-29,"sat",118,"p2",61
2017-03-31,"sat",118,"p2",73
2017-04-03,"sat",115,"p2",85
2017-04-05,"sat",122,"p2",68
2017-04-07,"sat",116,"p2",65
2017-04-24,"sat",111,"p2",84
2017-04-26,"sat",117,"p2",86
2017-04-28,"sat",111,"p2",79
2017-05-02,"sat",105,"p2",77
2017-05-05,"sat",105,"p2",63
2017-05-08,"sat",107,"p2",78
2017-05-10,"sat",106,"p2",77
2017-05-12,"sat",115,"p2",76
2017-05-15,"sat",106,"p2",76
2017-05-17,"sat",101,"p2",80
2017-05-29,"sat",115,"p2",77
2017-05-31,"sat",109,"p2",67
2017-06-02,"sat",115,"p2",72
2017-06-05,"sat",114,"p2",70
2017-06-07,"sat",108,"p2",66
2017-06-09,"sat",119,"p2",74
2017-06-12,"sat",111,"p2",74
2017-06-14,"sat",111,"p2",66
2017-06-16,"sat",101,"p2",60
2017-06-19,"sat",116,"p2",73
2017-06-21,"sat",103,"p2",70
2017-06-23,"sat",103,"p2",6.4
2017-06-26,"sat",106,"p2",74
2017-06-28,"sat",102,"p2",75
2017-06-30,"sat",104,"p2",70
2017-07-03,"sat",110,"p2",72
2017-07-05,"sat",58,"p2",40
2017-07-07,"sat",133,"p2",95
2017-07-10,"sat",129,"p2",86
2017-07-12,"sat",111,"p2",77
2017-07-14,"sat",113,"p2",76
2017-07-18,"sat",132,"p2",70
2017-07-21,"sat",138,"p2",75
2017-07-24,"sat",127,"p2",85
2017-07-26,"sat",121,"p2",82
2017-07-28,"sat",142,"p2",91
2017-07-30,"sat",136,"p2",100
2017-08-02,"sat",129,"p2",88
2017-08-07,"sat",140,"p2",88
2017-08-09,"sat",122,"p2",89
2017-08-14,"sat",123,"p2",76
2017-08-16,"sat",134,"p2",87
2017-08-18,"sat",125,"p2",90
2017-08-21,"sat",145,"p2",106
2017-08-23,"sat",130,"p2",101
2017-08-25,"sat",138,"p2",98
2017-08-28,"sat",129,"p2",89
2017-08-30,"sat",144,"p2",102
2017-09-01,"sat",142,"p2",101
2017-09-04,"sat",137,"p2",90
2017-09-06,"sat",115,"p2",99
2016-04-13,"nh4n",0.376,"p3",0.055
2016-04-14,"nh4n",0.414,"p3",0.139
2016-04-15,"nh4n",0.343,"p3",0.06
2016-04-18,"nh4n",0.082,"p3",0.08
2016-04-19,"nh4n",0.296,"p3",0.083
2016-04-20,"nh4n",0.064,"p3",0.061
2016-04-21,"nh4n",2.8,"p3",2.87
2016-04-22,"nh4n",2.52,"p3",2.28
2016-04-25,"nh4n",0.225,"p3",0.077
2016-04-26,"nh4n",0.189,"p3",0.066
2016-04-27,"nh4n",0.274,"p3",0.054
2016-04-28,"nh4n",0.389,"p3",0.096
2016-04-29,"nh4n",0.35,"p3",0.071
2016-05-02,"nh4n",0.451,"p3",0.084
2016-05-04,"nh4n",0.426,"p3",0.022
2016-05-05,"nh4n",0.389,"p3",0.042
2016-05-06,"nh4n",0.317,"p3",0.036
2016-05-09,"nh4n",0.232,"p3",0.06
2016-05-10,"nh4n",0.229,"p3",0.043
2016-05-11,"nh4n",0.223,"p3",0.042
2016-05-12,"nh4n",0.215,"p3",0.031
2016-05-13,"nh4n",0.213,"p3",0.063
2016-05-16,"nh4n",0.162,"p3",0.035
2016-05-17,"nh4n",0.179,"p3",0.028
2016-05-18,"nh4n",0.264,"p3",0.035
2016-05-19,"nh4n",0.253,"p3",0.092
2016-05-23,"nh4n",0.156,"p3",0.09
2016-05-24,"nh4n",0.141,"p3",0.071
2016-05-25,"nh4n",0.136,"p3",0.058
2016-05-27,"nh4n",0.212,"p3",0.12
2016-05-30,"nh4n",0.147,"p3",0.059
2016-05-31,"nh4n",0.186,"p3",0.084
2016-06-01,"nh4n",0.234,"p3",0.122
2016-06-02,"nh4n",0.301,"p3",0.051
2016-06-03,"nh4n",0.433,"p3",0.082
2016-06-07,"nh4n",0.175,"p3",0.064
2016-06-08,"nh4n",0.276,"p3",0.049
2016-06-09,"nh4n",0.297,"p3",0.079
2016-06-10,"nh4n",0.405,"p3",0.084
2016-06-13,"nh4n",0.37,"p3",0.08
2016-06-14,"nh4n",0.324,"p3",0.103
2016-06-15,"nh4n",0.396,"p3",0.085
2016-06-16,"nh4n",0.66,"p3",0.221
2016-06-17,"nh4n",0.382,"p3",0.08
2016-06-20,"nh4n",0.478,"p3",0.165
2016-06-21,"nh4n",0.669,"p3",0.555
2016-07-01,"nh4n",0.916,"p3",0.743
2016-07-11,"nh4n",0.356,"p3",0.1
2016-07-20,"nh4n",1.98,"p3",1.78
2016-08-09,"nh4n",0.911,"p3",0.734
2016-08-30,"nh4n",6.1,"p3",5.92
2016-08-31,"nh4n",2.89,"p3",2.3
2016-09-01,"nh4n",2,"p3",1.6
2016-09-02,"nh4n",0.416,"p3",0.127
2016-09-16,"nh4n",1.63,"p3",1.33
2016-09-19,"nh4n",2.08,"p3",1.92
2016-09-20,"nh4n",1.97,"p3",1.7
2016-09-22,"nh4n",4.01,"p3",3.76
2016-09-23,"nh4n",3.53,"p3",3.44
2016-09-26,"nh4n",0.589,"p3",0.484
2016-09-27,"nh4n",2.18,"p3",2.01
2016-09-29,"nh4n",0.373,"p3",0.202
2016-09-30,"nh4n",0.286,"p3",0.165
2016-10-03,"nh4n",0.254,"p3",0.176
2016-10-05,"nh4n",0.315,"p3",0.181
2016-10-07,"nh4n",0.2,"p3",0.081
2016-10-10,"nh4n",0.464,"p3",0.339
2016-10-12,"nh4n",0.237,"p3",0.177
2016-10-14,"nh4n",0.225,"p3",0.088
2016-10-17,"nh4n",0.297,"p3",0.147
2016-10-19,"nh4n",0.203,"p3",0.087
2016-10-24,"nh4n",0.15,"p3",0.053
2016-10-26,"nh4n",0.317,"p3",0.112
2016-10-28,"nh4n",0.253,"p3",0.098
2016-10-31,"nh4n",0.13,"p3",0.057
2016-11-02,"nh4n",0.156,"p3",0.059
2016-11-04,"nh4n",0.374,"p3",0.132
2016-11-07,"nh4n",0.232,"p3",0.126
2016-11-14,"nh4n",0.345,"p3",0.183
2016-11-18,"nh4n",0.198,"p3",0.054
2016-11-21,"nh4n",0.204,"p3",0.059
2016-11-26,"nh4n",0.394,"p3",0.089
2016-11-28,"nh4n",0.228,"p3",0.108
2016-12-02,"nh4n",0.2,"p3",0.065
2016-12-05,"nh4n",0.235,"p3",0.126
2016-12-08,"nh4n",0.241,"p3",0.111
2016-12-13,"nh4n",0.326,"p3",0.13
2016-12-16,"nh4n",0.416,"p3",0.128
2016-12-21,"nh4n",0.276,"p3",0.074
2016-12-29,"nh4n",0.192,"p3",0.031
2017-01-02,"nh4n",0.225,"p3",0.097
2017-01-05,"nh4n",0.573,"p3",0.288
2017-01-10,"nh4n",0.139,"p3",0.053
2017-01-16,"nh4n",0.324,"p3",0.188
2017-01-18,"nh4n",0.395,"p3",0.17
2017-01-20,"nh4n",0.423,"p3",0.121
2017-01-23,"nh4n",0.249,"p3",0.105
2017-01-25,"nh4n",0.207,"p3",0.07
2017-02-01,"nh4n",0.471,"p3",0.177
2017-02-03,"nh4n",0.542,"p3",0.154
2017-02-06,"nh4n",0.339,"p3",0.161
2017-02-08,"nh4n",0.379,"p3",0.089
2017-02-10,"nh4n",0.387,"p3",0.108
2017-02-13,"nh4n",0.284,"p3",0.107
2017-02-15,"nh4n",0.469,"p3",0.107
2017-02-21,"nh4n",0.206,"p3",0.071
2017-02-24,"nh4n",0.328,"p3",0.051
2017-02-27,"nh4n",0.274,"p3",0.094
2017-03-01,"nh4n",0.518,"p3",0.096
2017-03-03,"nh4n",0.5,"p3",0.13
2017-03-06,"nh4n",0.406,"p3",0.164
2017-03-10,"nh4n",0.519,"p3",0.11
2017-03-13,"nh4n",0.303,"p3",0.116
2017-03-15,"nh4n",0.604,"p3",0.091
2017-03-17,"nh4n",0.768,"p3",0.113
2017-03-20,"nh4n",0.383,"p3",0.113
2017-03-22,"nh4n",0.396,"p3",0.076
2017-03-24,"nh4n",0.575,"p3",0.208
2017-03-27,"nh4n",0.296,"p3",0.192
2017-03-29,"nh4n",0.548,"p3",0.141
2017-03-31,"nh4n",0.305,"p3",0.104
2017-04-03,"nh4n",0.424,"p3",0.154
2017-04-05,"nh4n",0.62,"p3",0.115
2017-04-07,"nh4n",0.644,"p3",0.3
2017-04-24,"nh4n",0.295,"p3",0.072
2017-04-26,"nh4n",0.386,"p3",0.119
2017-04-28,"nh4n",0.48,"p3",0.077
2017-05-02,"nh4n",0.425,"p3",0.16
2017-05-05,"nh4n",0.435,"p3",0.076
2017-05-08,"nh4n",0.356,"p3",0.163
2017-05-10,"nh4n",0.47,"p3",0.064
2017-05-12,"nh4n",0.484,"p3",0.085
2017-05-15,"nh4n",0.428,"p3",0.16
2017-05-17,"nh4n",0.461,"p3",0.092
2017-05-29,"nh4n",0.389,"p3",0.079
2017-05-31,"nh4n",0.574,"p3",0.06
2017-06-02,"nh4n",0.504,"p3",0.052
2017-06-05,"nh4n",0.379,"p3",0.117
2017-06-07,"nh4n",0.498,"p3",0.044
2017-06-09,"nh4n",0.545,"p3",0.052
2017-06-12,"nh4n",0.536,"p3",0.203
2017-06-14,"nh4n",0.524,"p3",0.107
2017-06-16,"nh4n",0.448,"p3",0.101
2017-06-19,"nh4n",0.37,"p3",0.093
2017-06-21,"nh4n",0.5,"p3",0.079
2017-06-23,"nh4n",0.508,"p3",0.069
2017-06-26,"nh4n",0.379,"p3",0.081
2017-06-28,"nh4n",0.455,"p3",0.094
2017-06-30,"nh4n",0.521,"p3",0.167
2017-07-03,"nh4n",0.432,"p3",0.138
2017-07-05,"nh4n",0.677,"p3",0.304
2017-07-07,"nh4n",0.342,"p3",0.146
2017-07-10,"nh4n",0.297,"p3",0.204
2017-07-12,"nh4n",0.415,"p3",0.194
2017-07-14,"nh4n",0.336,"p3",0.177
2017-07-18,"nh4n",0.569,"p3",0.388
2017-07-21,"nh4n",0.54,"p3",0.348
2017-07-24,"nh4n",0.433,"p3",0.215
2017-07-26,"nh4n",0.624,"p3",0.311
2017-07-28,"nh4n",0.451,"p3",0.238
2017-07-30,"nh4n",0.343,"p3",0.131
2017-08-02,"nh4n",0.503,"p3",0.21
2017-08-07,"nh4n",0.163,"p3",0.072
2017-08-09,"nh4n",0.301,"p3",0.154
2017-08-14,"nh4n",0.214,"p3",0.06
2017-08-16,"nh4n",0.314,"p3",0.217
2017-08-18,"nh4n",0.185,"p3",0.056
2017-08-21,"nh4n",0.331,"p3",0.157
2017-08-23,"nh4n",0.354,"p3",0.062
2017-08-25,"nh4n",0.368,"p3",0.111
2017-08-28,"nh4n",0.539,"p3",0.298
2017-08-30,"nh4n",0.23,"p3",0.042
2017-09-01,"nh4n",0.227,"p3",0.043
2017-09-04,"nh4n",0.378,"p3",0.213
2017-09-06,"nh4n",0.312,"p3",0.137
2016-04-13,"nh4",0.484,"p3",0.071
2016-04-14,"nh4",0.532,"p3",0.179
2016-04-15,"nh4",0.441,"p3",0.077
2016-04-18,"nh4",0.106,"p3",0.103
2016-04-19,"nh4",0.381,"p3",0.107
2016-04-20,"nh4",0.082,"p3",0.079
2016-04-21,"nh4",3.6,"p3",3.69
2016-04-22,"nh4",3.24,"p3",2.94
2016-04-25,"nh4",0.29,"p3",0.1
2016-04-26,"nh4",0.243,"p3",0.085
2016-04-27,"nh4",0.353,"p3",0.069
2016-04-28,"nh4",0.501,"p3",0.124
2016-04-29,"nh4",0.45,"p3",0.091
2016-05-02,"nh4",0.58,"p3",0.109
2016-05-04,"nh4",0.548,"p3",0.028
2016-05-05,"nh4",0.501,"p3",0.054
2016-05-06,"nh4",0.408,"p3",0.046
2016-05-09,"nh4",0.299,"p3",0.078
2016-05-10,"nh4",0.295,"p3",0.055
2016-05-11,"nh4",0.287,"p3",0.054
2016-05-12,"nh4",0.277,"p3",0.04
2016-05-13,"nh4",0.274,"p3",0.081
2016-05-16,"nh4",0.209,"p3",0.045
2016-05-17,"nh4",0.231,"p3",0.035
2016-05-18,"nh4",0.34,"p3",0.045
2016-05-19,"nh4",0.325,"p3",0.118
2016-05-23,"nh4",0.204,"p3",0.116
2016-05-24,"nh4",0.181,"p3",0.091
2016-05-25,"nh4",0.175,"p3",0.075
2016-05-27,"nh4",0.272,"p3",0.154
2016-05-30,"nh4",0.189,"p3",0.076
2016-05-31,"nh4",0.236,"p3",0.109
2016-06-01,"nh4",0.301,"p3",0.158
2016-06-02,"nh4",0.387,"p3",0.065
2016-06-03,"nh4",0.558,"p3",0.106
2016-06-07,"nh4",0.226,"p3",0.082
2016-06-08,"nh4",0.355,"p3",0.064
2016-06-09,"nh4",0.382,"p3",0.102
2016-06-10,"nh4",0.521,"p3",0.108
2016-06-13,"nh4",0.476,"p3",0.116
2016-06-14,"nh4",0.416,"p3",0.132
2016-06-15,"nh4",0.509,"p3",0.095
2016-06-16,"nh4",0.849,"p3",0.284
2016-06-17,"nh4",0.492,"p3",0.091
2016-06-20,"nh4",0.615,"p3",0.212
2016-06-21,"nh4",0.861,"p3",0.715
2016-07-01,"nh4",1.18,"p3",0.956
2016-07-11,"nh4",0.458,"p3",0.128
2016-07-20,"nh4",2.55,"p3",2.29
2016-08-09,"nh4",1.117,"p3",0.944
2016-08-30,"nh4",7.85,"p3",7.62
2016-08-31,"nh4",3.72,"p3",2.96
2016-09-01,"nh4",2.57,"p3",2.06
2016-09-02,"nh4",0.535,"p3",0.163
2016-09-16,"nh4",2.1,"p3",1.74
2016-09-19,"nh4",2.67,"p3",2.48
2016-09-20,"nh4",2.47,"p3",2.19
2016-09-22,"nh4",4.88,"p3",4.84
2016-09-23,"nh4",4.54,"p3",4.43
2016-09-26,"nh4",0.759,"p3",0.623
2016-09-27,"nh4",2.81,"p3",2.59
2016-09-29,"nh4",0.48,"p3",0.26
2016-09-30,"nh4",0.367,"p3",0.212
2016-10-03,"nh4",0.327,"p3",0.226
2016-10-05,"nh4",0.406,"p3",0.233
2016-10-07,"nh4",0.258,"p3",0.104
2016-10-10,"nh4",0.597,"p3",0.436
2016-10-12,"nh4",0.299,"p3",0.227
2016-10-14,"nh4",0.289,"p3",0.114
2016-10-17,"nh4",0.383,"p3",0.19
2016-10-19,"nh4",0.261,"p3",0.112
2016-10-24,"nh4",0.193,"p3",0.06
2016-10-26,"nh4",0.407,"p3",0.144
2016-10-28,"nh4",0.326,"p3",0.126
2016-10-31,"nh4",0.167,"p3",0.074
2016-11-02,"nh4",0.201,"p3",0.076
2016-11-04,"nh4",0.481,"p3",0.169
2016-11-07,"nh4",0.299,"p3",0.162
2016-11-14,"nh4",0.444,"p3",0.235
2016-11-18,"nh4",0.255,"p3",0.069
2016-11-21,"nh4",0.264,"p3",0.076
2016-11-26,"nh4",0.507,"p3",0.115
2016-11-28,"nh4",0.294,"p3",0.139
2016-12-02,"nh4",0.258,"p3",0.084
2016-12-05,"nh4",0.303,"p3",0.162
2016-12-08,"nh4",0.261,"p3",0.144
2016-12-13,"nh4",0.42,"p3",0.167
2016-12-16,"nh4",0.535,"p3",0.164
2016-12-21,"nh4",0.335,"p3",0.095
2016-12-29,"nh4",0.246,"p3",0.04
2017-01-02,"nh4",0.29,"p3",0.125
2017-01-05,"nh4",0.737,"p3",0.371
2017-01-10,"nh4",0.179,"p3",0.068
2017-01-16,"nh4",0.416,"p3",0.242
2017-01-18,"nh4",0.509,"p3",0.218
2017-01-20,"nh4",0.545,"p3",0.155
2017-01-23,"nh4",0.32,"p3",0.135
2017-01-25,"nh4",0.266,"p3",0.08
2017-02-01,"nh4",0.607,"p3",0.228
2017-02-03,"nh4",0.698,"p3",0.198
2017-02-06,"nh4",0.436,"p3",0.207
2017-02-08,"nh4",0.488,"p3",0.115
2017-02-10,"nh4",0.499,"p3",0.139
2017-02-13,"nh4",0.366,"p3",0.137
2017-02-15,"nh4",0.604,"p3",0.137
2017-02-21,"nh4",0.265,"p3",0.091
2017-02-24,"nh4",0.422,"p3",0.066
2017-02-27,"nh4",0.353,"p3",0.12
2017-03-01,"nh4",0.667,"p3",0.124
2017-03-03,"nh4",0.644,"p3",0.167
2017-03-06,"nh4",0.522,"p3",0.211
2017-03-10,"nh4",0.668,"p3",0.141
2017-03-13,"nh4",0.39,"p3",0.149
2017-03-15,"nh4",0.778,"p3",0.117
2017-03-17,"nh4",0.989,"p3",0.146
2017-03-20,"nh4",0.493,"p3",0.146
2017-03-22,"nh4",0.509,"p3",0.098
2017-03-24,"nh4",0.74,"p3",0.268
2017-03-27,"nh4",0.381,"p3",0.247
2017-03-29,"nh4",0.706,"p3",0.181
2017-03-31,"nh4",0.392,"p3",0.134
2017-04-03,"nh4",0.546,"p3",0.198
2017-04-05,"nh4",0.797,"p3",0.148
2017-04-07,"nh4",0.828,"p3",0.387
2017-04-24,"nh4",0.38,"p3",0.092
2017-04-26,"nh4",0.497,"p3",0.153
2017-04-28,"nh4",0.618,"p3",0.099
2017-05-02,"nh4",0.581,"p3",0.206
2017-05-05,"nh4",0.56,"p3",0.098
2017-05-08,"nh4",0.458,"p3",0.21
2017-05-10,"nh4",0.605,"p3",0.085
2017-05-12,"nh4",0.623,"p3",0.11
2017-05-15,"nh4",0.551,"p3",0.206
2017-05-17,"nh4",0.594,"p3",0.119
2017-05-29,"nh4",0.497,"p3",0.083
2017-05-31,"nh4",0.739,"p3",0.078
2017-06-02,"nh4",0.649,"p3",0.067
2017-06-05,"nh4",0.487,"p3",0.15
2017-06-07,"nh4",0.641,"p3",0.057
2017-06-09,"nh4",0.702,"p3",0.066
2017-06-12,"nh4",0.69,"p3",0.261
2017-06-14,"nh4",0.675,"p3",0.138
2017-06-16,"nh4",0.577,"p3",0.13
2017-06-19,"nh4",0.477,"p3",0.119
2017-06-21,"nh4",0.644,"p3",0.102
2017-06-23,"nh4",0.653,"p3",0.089
2017-06-26,"nh4",0.487,"p3",0.104
2017-06-28,"nh4",0.586,"p3",0.121
2017-06-30,"nh4",0.671,"p3",0.215
2017-07-03,"nh4",0.556,"p3",0.179
2017-07-05,"nh4",0.871,"p3",0.391
2017-07-07,"nh4",0.44,"p3",0.188
2017-07-10,"nh4",0.382,"p3",0.263
2017-07-12,"nh4",0.533,"p3",0.25
2017-07-14,"nh4",0.433,"p3",0.227
2017-07-18,"nh4",0.732,"p3",0.499
2017-07-21,"nh4",0.695,"p3",0.448
2017-07-24,"nh4",0.557,"p3",0.276
2017-07-26,"nh4",0.803,"p3",0.401
2017-07-28,"nh4",0.581,"p3",0.306
2017-07-30,"nh4",0.441,"p3",0.169
2017-08-02,"nh4",0.648,"p3",0.271
2017-08-07,"nh4",0.209,"p3",0.093
2017-08-09,"nh4",0.388,"p3",0.199
2017-08-14,"nh4",0.276,"p3",0.077
2017-08-16,"nh4",0.404,"p3",0.279
2017-08-18,"nh4",0.238,"p3",0.06
2017-08-21,"nh4",0.426,"p3",0.202
2017-08-23,"nh4",0.455,"p3",0.08
2017-08-25,"nh4",0.474,"p3",0.143
2017-08-28,"nh4",0.693,"p3",0.384
2017-08-30,"nh4",0.295,"p3",0.054
2017-09-01,"nh4",0.293,"p3",0.055
2017-09-04,"nh4",0.486,"p3",0.274
2017-09-06,"nh4",0.401,"p3",0.176
2016-04-13,"nh3n",0.376,"p3",0.055
2016-04-14,"nh3n",0.414,"p3",0.139
2016-04-15,"nh3n",0.343,"p3",0.06
2016-04-18,"nh3n",0.149,"p3",0.08
2016-04-19,"nh3n",0.296,"p3",0.083
2016-04-20,"nh3n",0.064,"p3",0.061
2016-04-21,"nh3n",2.8,"p3",2.87
2016-04-22,"nh3n",2.52,"p3",2.28
2016-04-25,"nh3n",0.225,"p3",0.077
2016-04-26,"nh3n",0.189,"p3",0.066
2016-04-27,"nh3n",0.274,"p3",0.054
2016-04-28,"nh3n",0.389,"p3",0.096
2016-04-29,"nh3n",0.35,"p3",0.071
2016-05-02,"nh3n",0.451,"p3",0.084
2016-05-04,"nh3n",0.426,"p3",0.022
2016-05-05,"nh3n",0.389,"p3",0.042
2016-05-06,"nh3n",0.317,"p3",0.036
2016-05-09,"nh3n",0.232,"p3",0.06
2016-05-10,"nh3n",0.229,"p3",0.043
2016-05-11,"nh3n",0.223,"p3",0.042
2016-05-12,"nh3n",0.215,"p3",0.031
2016-05-13,"nh3n",0.213,"p3",0.063
2016-05-16,"nh3n",0.162,"p3",0.035
2016-05-17,"nh3n",0.179,"p3",0.028
2016-05-18,"nh3n",0.264,"p3",0.035
2016-05-19,"nh3n",0.253,"p3",0.092
2016-05-23,"nh3n",0.156,"p3",0.09
2016-05-24,"nh3n",0.141,"p3",0.071
2016-05-25,"nh3n",0.136,"p3",0.058
2016-05-27,"nh3n",0.212,"p3",0.12
2016-05-30,"nh3n",0.147,"p3",0.059
2016-05-31,"nh3n",0.186,"p3",0.084
2016-06-01,"nh3n",0.234,"p3",0.122
2016-06-02,"nh3n",0.301,"p3",0.051
2016-06-03,"nh3n",0.433,"p3",0.082
2016-06-07,"nh3n",0.175,"p3",0.064
2016-06-08,"nh3n",0.276,"p3",0.049
2016-06-09,"nh3n",0.297,"p3",0.079
2016-06-10,"nh3n",0.405,"p3",0.084
2016-06-13,"nh3n",0.37,"p3",0.09
2016-06-14,"nh3n",0.324,"p3",0.103
2016-06-15,"nh3n",0.396,"p3",0.085
2016-06-16,"nh3n",0.66,"p3",0.221
2016-06-17,"nh3n",0.382,"p3",0.08
2016-06-20,"nh3n",0.478,"p3",0.165
2016-06-21,"nh3n",0.669,"p3",0.555
2016-07-01,"nh3n",0.916,"p3",0.743
2016-07-11,"nh3n",0.356,"p3",0.1
2016-07-20,"nh3n",1.98,"p3",2.16
2016-08-09,"nh3n",0.911,"p3",0.734
2016-08-30,"nh3n",6.1,"p3",5.92
2016-08-31,"nh3n",2.89,"p3",2.3
2016-09-01,"nh3n",2,"p3",1.6
2016-09-02,"nh3n",0.416,"p3",0.127
2016-09-16,"nh3n",1.69,"p3",1.33
2016-09-19,"nh3n",2.08,"p3",1.92
2016-09-20,"nh3n",1.97,"p3",1.7
2016-09-22,"nh3n",4.01,"p3",3.76
2016-09-23,"nh3n",3.53,"p3",3.44
2016-09-26,"nh3n",0.589,"p3",0.484
2016-09-27,"nh3n",2.18,"p3",2.04
2016-09-29,"nh3n",0.373,"p3",0.202
2016-09-30,"nh3n",0.286,"p3",0.165
2016-10-03,"nh3n",0.254,"p3",0.176
2016-10-05,"nh3n",0.315,"p3",0.181
2016-10-07,"nh3n",0.2,"p3",0.081
2016-10-10,"nh3n",0.464,"p3",0.339
2016-10-12,"nh3n",0.237,"p3",0.177
2016-10-14,"nh3n",0.225,"p3",0.88
